,timeUS_x,lat,lon,alt,timeS,lat_rad,lon_rad,E_m,N_m,U_m,s,timeUS_y,a_x,a_y,a_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z,a_x_global,a_y_global,a_z_global,a_x_clean,a_y_clean,a_z_clean,v_x,v_y,v_z,v_h,v_g
947,33303159,-35.3689802,149.1654204,969.3499755859375,33.303159,-0.6173051575626826,2.6034277161015167,0.35558270506904704,-11.03157324851783,384.4999903868777,0.5934458577225302,33303159,-1.9020297527313232,5.503473281860352,-4.07020378112793,-8.16550064086914,0.5595356225967407,-0.038642704486846924,0.4462770997814777,-0.5336582647561559,0.31497383693271336,0.6456292192241351,-3.3000495311398064,-6.270073188310404,-9.291975416038017,-3.1032365498103234,-5.642460994645086,-1.2107848140403163,-7.368953995604319,3.539471144323759,-26.80926809890582,8.174921343403458,28.02795381346706
948,33323145,-35.3689846,149.1654212,968.1400146484375,33.323145,-0.6173052343571696,2.603427730064151,0.35713709718606723,-11.040063944308919,383.290029434063,0.5924236011756663,33323145,-1.9083333015441895,5.521944999694824,-4.082241058349609,-8.171676635742188,0.5551834106445312,-0.04521709680557251,0.39949696746760005,-0.5719825091017849,0.2641075000084479,0.665947002925237,-2.307479141292411,-6.729467905659215,-9.376287713898279,-2.1079899092261547,-6.101033259492577,-1.2836040999893612,-7.42102978160946,3.422118406242186,-26.834194527323714,8.172060780848128,28.05096385752415
949,33363118,-35.3689932,149.1654226,965.7000122070312,33.363118,-0.6173053844554852,2.6034277544987607,0.3598572639234438,-11.05665925479464,380.85002696593097,0.631572250030111,33363118,-1.9211605787277222,5.564837455749512,-4.10540771484375,-8.180763244628906,0.546929657459259,-0.06346867978572845,0.29834960004796196,-0.6370111603399804,0.15708943503934394,0.693200697599586,-0.1546383372042798,-7.164265981457255,-9.407475075467712,0.05020339633552337,-6.534186430287978,-1.291805437736354,-7.462535713547505,3.1679182908380357,-26.88612508311535,8.10710463565126,28.08182450551108
950,33383105,-35.3689975,149.1654232,964.469970703125,33.383105,-0.6173054595046431,2.603427764970736,0.3610230385434475,-11.064956887735542,379.6199854461605,0.6310412750437122,33383105,-1.9279083013534546,5.586671829223633,-4.117609977722168,-8.184364318847656,0.5433762073516846,-0.07472437620162964,0.24467148253190685,-0.6632551916207244,0.10163566857355331,0.699927572894083,0.9524733241284462,-7.125008516796482,-9.352296300094745,1.1599913084050226,-6.494106513125884,-1.22513365045217,-7.4504416327656795,3.0377200453080264,-26.91127811389316,8.045919686208304,28.08831987357413
951,33403091,-35.3690018,149.1654238,963.239990234375,33.403091,-0.617305534553801,2.6034277754427118,0.362188812747054,-11.073254517534032,378.39000496376934,0.6309524661334626,33403091,-1.9325616359710693,5.611934185028076,-4.12562894821167,-8.18767261505127,0.5405548214912415,-0.08710778504610062,0.18940452835362886,-0.6850595436753399,0.045368184382263144,0.7019694253344169,2.0359084870878053,-6.913357946968321,-9.253248240658506,2.246102722101155,-6.281633490796403,-1.1145925791047109,-7.416404535118827,2.910052075448812,-26.934658998105125,7.966897721846003,28.088205970737263
952,33423078,-35.3690061,149.1654245,962.010009765625,33.423078,-0.6173056096029588,2.6034277876600163,0.3635488937634521,-11.08155214408984,377.16002448113824,0.6510396852047299,33423078,-1.9389636516571045,5.638579845428467,-4.137918472290039,-8.191080093383789,0.5383439064025879,-0.10012830793857574,0.13291912993074737,-0.7022657269059234,-0.011341101505228376,0.6993044638270203,3.0762579269531787,-6.5361023988686,-9.108904715890509,3.2891284127033016,-5.9035554901953615,-0.9587560424254935,-7.3610882027731765,2.7882793893673115,-26.95537900755438,7.871475178273574,28.081178374902297
953,33463051,-35.3690147,149.1654256,959.5399780273438,33.463051,-0.6173057597012744,2.603427806858638,0.3656861320601941,-11.098147369970008,374.68999271175056,0.6511277734000678,33463051,-1.9524513483047485,5.695061683654785,-4.161316394805908,-8.199665069580078,0.536280632019043,-0.12696298956871033,0.017798061894586097,-0.7224054741860036,-0.12457775829748914,0.6799220117016834,4.906949423083815,-5.315416176729642,-8.700700124732453,5.125172410307485,-4.681224363053764,-0.5275654274450012,-7.19193331463572,2.5752626859076733,-26.98544149802967,7.639102218428259,28.045854159700276
954,33483038,-35.369019,149.1654261,958.2999877929688,33.483038,-0.6173058347504323,2.603427815585284,0.36665759668313985,-11.10644496933034,373.45000246317795,0.6510836287396775,33483038,-1.9597930908203125,5.726221084594727,-4.1720194816589355,-8.205473899841309,0.5365614891052246,-0.14011149108409882,-0.040080647736223385,-0.7251779747158251,-0.18034886033832565,0.663313451724572,5.647872515514226,-4.503037542893976,-8.446059986798419,5.86877175347467,-3.8680232767167775,-0.26143227759974685,-7.082065333634961,2.4898257796196246,-26.993326346595033,7.5069888639009275,28.017754175817057
955,33503024,-35.3690233,149.1654266,957.0599975585938,33.503024,-0.6173059097995902,2.6034278243119306,0.3676290610153492,-11.114742565416822,372.2100122145568,0.6509523895797881,33503024,-1.965646505355835,5.754231929779053,-4.1843743324279785,-8.212665557861328,0.5376269221305847,-0.1524299532175064,-0.09766903144552228,-0.7230310322831681,-0.2350505523498069,0.6422134571091457,6.244503130760504,-3.5758856643426515,-8.165870380700042,6.46807861945772,-2.9400489456641328,0.030250340409846643,-6.958783187858229,2.421792713901362,-26.995636547693373,7.368157395490684,27.983104474305243
956,33523011,-35.3690278,149.1654271,955.8200073242188,33.523011,-0.6173059883394064,2.6034278330385767,0.3686005249079669,-11.12342619399144,370.97002196535743,0.6712589006104576,33523011,-1.9725854396820068,5.785811901092529,-4.1983513832092285,-8.221488952636719,0.5397112369537354,-0.1637929379940033,-0.15459207514248577,-0.7159643848046563,-0.2883099916867119,0.616744386831399,6.681342343600786,-2.5631992752126798,-7.8651244328439365,6.907594083034775,-1.9265401040328411,0.3424893001771725,-6.825113402705915,2.3731584562332317,-26.991911574095166,7.225929284056633,27.942393319863633
957,33542997,-35.3690322,149.1654276,954.5800170898438,33.542997,-0.6173060651338935,2.603427841765223,0.3695719884891277,-11.13191680134353,369.73003171590324,0.6708174212051603,33542997,-1.98037588596344,5.817364692687988,-4.212270736694336,-8.232032775878906,0.5424973964691162,-0.17395316064357758,-0.21047829747481828,-0.7040077068808992,-0.33975957745414925,0.5870566109606279,6.941766391881248,-1.4881667175720004,-7.550777886548394,7.170694382052011,-0.8506850938908417,0.6683288583839353,-6.684429066074282,2.345405644830376,-26.981810468236663,7.083962138392673,27.896247341211083
958,33582990,-35.3690409,149.1654287,952.0800170898438,33.58299,-0.6173062169775385,2.603427860963845,0.37170922029618186,-11.148704953151059,367.23003168506835,0.6509959347149586,33582990,-1.9956984519958496,5.8814496994018555,-4.242828845977783,-8.25924015045166,0.5506080985069275,-0.18946674466133118,-0.3176827090652639,-0.665707024028511,-0.435799670054224,0.5157426704284687,6.902487472439904,0.7375298826803052,-6.9138688118253775,7.136767964084213,1.376656411364104,1.3282239569293885,-6.39644597355124,2.355856686829933,-26.941856730359078,6.81649336693297,27.790793905547854
959,33602990,-35.3690455,149.1654292,950.8300170898438,33.60299,-0.617306297262684,2.603427869690491,0.3726806820812674,-11.157581568321376,365.98003166970807,0.6510396798092256,33602990,-2.003082752227783,5.912671089172363,-4.261051654815674,-8.27578353881836,0.5556102395057678,-0.1944577842950821,-0.36828641480877927,-0.6395811681366533,-0.47970561733213596,0.4745351059007586,6.596621842442121,1.830798981692432,-6.606667909431805,6.833578584823204,2.470747962877551,1.646917871234181,-6.256742508062193,2.394330730572342,-26.912105312077447,6.699227303171275,27.733392486097017
960,33622990,-35.36905,149.1654297,949.5800170898438,33.62299,-0.6173063758025005,2.6034278784171376,0.3736521434967488,-11.166265162327397,364.73003165409085,0.6700678857017487,33622990,-2.0136728286743164,5.9458770751953125,-4.277091026306152,-8.294242858886719,0.561043381690979,-0.19742754101753235,-0.41642715851212697,-0.6090031379051467,-0.5204303420490575,0.4299486699013057,6.105700920251063,2.865225565994462,-6.315327078251807,6.345333913368918,3.5059969996809013,1.9497517143253962,-6.124953383080252,2.454098180197936,-26.876138616221844,6.5983067390776124,27.67425660684182
961,33702990,-35.369068,149.1654319,944.5499877929688,33.70299,-0.6173066899617657,2.603427916814381,0.37792659686991736,-11.2009994510228,359.70000229593336,0.6695818148900315,33702990,-2.0427823066711426,6.061037063598633,-4.356927871704102,-8.387734413146973,0.5866562128067017,-0.1884278804063797,-0.5778214051900953,-0.4463505892674156,-0.6457098338685521,0.22350030337836546,2.5420716432240575,5.895504505791047,-5.488790828840766,2.7924096392890068,6.539565749482766,2.8222600113813145,-5.745461838288022,2.8698126932809984,-26.681388130020142,6.422317076393902,27.44344419300392
962,33722990,-35.3690725,149.1654327,943.280029296875,33.72299,-0.6173067685015822,2.603427930777015,0.3794809752296675,-11.20968299256344,358.4300437854759,0.649937312303752,33722990,-2.052245855331421,6.085422039031982,-4.378101825714111,-8.414529800415039,0.5929353833198547,-0.18143588304519653,-0.6088622533433591,-0.3969038691495856,-0.666356080779629,0.16650420029461216,1.362963691756514,6.248781264764269,-5.393336924751119,1.6159779385582365,6.893664960957309,2.9292069273821815,-5.701377962509542,3.00414500038542,-26.6238734606325,6.444423779883674,27.39272231638363
963,33742990,-35.369077,149.1654333,942.02001953125,33.74299,-0.6173068470413984,2.6034279412489902,0.3806467402671894,-11.218366548215634,357.1700340022303,0.6872895767821755,33742990,-2.061892032623291,6.1123247146606445,-4.398924827575684,-8.443020820617676,0.5991243720054626,-0.1727498471736908,-0.6356417975510962,-0.3445559162098882,-0.6823190318021005,0.1080808246240753,0.13187783946693654,6.40770097504476,-5.350579829150826,0.38756833700543225,7.0534071237391185,2.983457034893691,-5.681342499753909,3.1436157212323566,-26.564746821009752,6.493071107133297,27.346768475756637
964,33782990,-35.3690859,149.1654347,939.47998046875,33.78299,-0.6173070023757019,2.6034279656836,0.38336688074771014,-11.235540596322982,354.6299949100829,0.6868483201829669,33782990,-2.078982353210449,6.156825065612793,-4.4440226554870605,-8.498764038085938,0.6094086170196533,-0.15215960144996643,-0.6755214354171466,-0.232609095931503,-0.6995956454857845,-0.011389978016449127,-2.358273904731785,6.106122570860058,-5.43600740559667,-2.097230905719743,6.753473624557057,2.921015482270284,-5.715721061754885,3.421851228829088,-26.446084752307595,6.6617214808206695,27.272219048223118
965,33802990,-35.3690905,149.1654356,938.2000122070312,33.80299,-0.6173070826608474,2.603427981391563,0.38511556259162016,-11.244417123516307,353.35002663319375,0.6863615513772674,33802990,-2.089158296585083,6.178576469421387,-4.466840744018555,-8.526886940002441,0.6135495901107788,-0.14061598479747772,-0.6882560034090471,-0.1737789183710167,-0.7006986893116781,-0.07159544746771056,-3.5400069961240863,5.647722350223407,-5.559866057253995,-3.276287746375271,6.295895856421726,2.8086498425241793,-5.769456248275843,3.552344923638896,-26.388788099059642,6.775380421590525,27.24470438808878
966,33822990,-35.369095,149.1654364,936.9199829101562,33.82299,-0.6173071612006639,2.6034279953541977,0.3866699374104834,-11.253100629769916,352.06999732069494,0.6658820264414481,33822990,-2.0981082916259766,6.1983113288879395,-4.489263534545898,-8.55461311340332,0.6168951988220215,-0.1287570595741272,-0.6959960510398983,-0.1135912509060159,-0.6966966314369899,-0.13153071275875147,-4.630338501326179,4.994736083545839,-5.737263127247793,-4.363943000840591,5.643732042245478,2.642745784441601,-5.845858555747987,3.6717412026255447,-26.334274142789994,6.903314110836187,27.22406546312449
967,33842990,-35.3690993,149.1654371,935.6400146484375,33.84299,-0.6173072362498216,2.603428007571502,0.3880300050010304,-11.261398098112002,350.79002904444945,0.6842467339403048,33842990,-2.1070823669433594,6.21553897857666,-4.5111494064331055,-8.581558227539062,0.6193522214889526,-0.11676114797592163,-0.6986420986283004,-0.05247898079801492,-0.6875751987958405,-0.19074989016905394,-5.593894858685948,4.162801944985602,-5.962583965926976,-5.324823107463586,4.812620356186561,2.428917957673635,-5.942746216831043,3.7763047266098813,-26.283557505368833,7.0410730706246625,27.2103308528931
968,33882990,-35.3691083,149.1654389,933.0599975585938,33.88299,-0.6173073933294544,2.6034280389874285,0.3915273630099649,-11.2787650576678,348.21001192379896,0.6842467321159493,33882990,-2.1261682510375977,6.2516326904296875,-4.552942276000977,-8.631976127624512,0.6214150190353394,-0.09435022622346878,-0.6884474264795064,0.0707309521428134,-0.6541137895162383,-0.3052415825988035,-7.020483160476118,2.0657495037487146,-6.526970716304903,-6.74605890778021,2.717212819952314,1.8875172311181485,-6.186027763779809,3.928165914106262,-26.19688336520378,7.327852819414492,27.202465421227753
969,33902990,-35.3691126,149.1654398,931.760009765625,33.90299,-0.6173074683786122,2.603428054695392,0.3932760402920178,-11.287062480094583,346.910024116469,0.6829231652769324,33902990,-2.1343209743499756,6.2673163414001465,-4.573242664337158,-8.65493392944336,0.6209567189216614,-0.08444464206695557,-0.6756055569076309,0.13190755310682034,-0.6299479800983592,-0.3596151710911246,-7.434134806887971,0.858657176165486,-6.852724879474099,-7.157034303455289,1.5109429448704057,1.573256079860169,-6.325058695892186,3.970447471754496,-26.162275632093994,7.4679863840558145,27.207269008154828
970,33922990,-35.3691169,149.1654405,930.469970703125,33.92299,-0.6173075434277701,2.6034280669126963,0.3946361048491627,-11.29535991688451,345.6199850373131,0.7391595460515765,33922990,-2.1425623893737793,6.284313201904297,-4.5930657386779785,-8.676111221313477,0.6195881366729736,-0.07593067735433578,-0.6576717096955701,0.19218058201725066,-0.6010082049599242,-0.4114895912808321,-7.626767987428237,-0.40563652228696523,-7.1932676924201875,-7.346991233258782,0.24747169891927434,1.2442062788253008,-6.470098951259298,3.988031618192389,-26.134101008507145,7.60043266049959,27.216866317591432
971,33942990,-35.3691212,149.1654414,929.1599731445312,33.94299,-0.6173076184769278,2.6034280826206597,0.3963847802355555,-11.303657314666243,344.30998746369875,0.7199118452154535,33942990,-2.151611328125,6.30010986328125,-4.612086772918701,-8.695369720458984,0.6174734234809875,-0.0688905268907547,-0.6347526447693129,0.2510869315631447,-0.5674834481647704,-0.46044214491680674,-7.587740559797814,-1.6904800518480023,-7.53829790923979,-7.305287554891585,-1.0365493781404427,0.9106690739169183,-6.616621739140824,3.980140841400176,-26.112552254979718,7.721476824821314,27.230251369117013
972,33982990,-35.3691297,149.1654432,926.5499877929688,33.98299,-0.6173077668299143,2.6034281140365865,0.3998821293521273,-11.320059100853387,341.70000208314656,0.7190292091506792,33982990,-2.168421983718872,6.335745811462402,-4.64484977722168,-8.728257179260254,0.6111358404159546,-0.06043873727321625,-0.5746080357724476,0.3629876552849178,-0.4876214373568088,-0.5479880483793119,-6.822805896258368,-4.156850617872863,-8.201189575317532,-6.535000389878593,-3.501275039162663,0.27076343166161365,-6.895663940351342,3.8887585442166146,-26.089073676311276,7.9166043347813915,27.263755967978394
973,34002990,-35.369134,149.1654439,925.22998046875,34.00299,-0.6173078418790722,2.6034281262538914,0.4012421896666195,-11.32835647054687,340.37999474270873,0.7381870664970673,34002990,-2.1753978729248047,6.352391719818115,-4.663424491882324,-8.741768836975098,0.6071668863296509,-0.059088196605443954,-0.5378118205399218,0.41510450397072723,-0.4418474707170174,-0.5858476842078716,-6.11408571443485,-5.266640252240673,-8.501099396803012,-5.823603957318301,-4.610242221029153,-0.017653377912646206,-7.019249983823286,3.8076433716147124,-26.086542575773787,7.985487986391606,27.281417154144744
974,34022990,-35.3691382,149.1654448,923.9099731445312,34.02299,-0.6173079151829007,2.6034281419618543,0.40299086155603864,-11.336460819826886,339.059987405265,0.6770497703843021,34022990,-2.182857036590576,6.369980335235596,-4.680306434631348,-8.753555297851562,0.6030225157737732,-0.05985324829816818,-0.4968856770393653,0.4641108668368227,-0.39260915672854474,-0.6193252596899352,-5.212818783880443,-6.243473844386108,-8.76485057698788,-4.91966077602712,-5.586253360673268,-0.2699115461862984,-7.126682631156757,3.705678415797672,-26.08941822501478,8.03253744756538,27.29797430518011
975,34082990,-35.3691508,149.165447,919.9400024414062,34.08299,-0.6173081350943864,2.603428180359098,0.40726534238135864,-11.360773829611228,335.09001665941884,0.6765171783867621,34082990,-2.201605796813965,6.432538032531738,-4.720817565917969,-8.779512405395508,0.590396523475647,-0.07396939396858215,-0.35260094624139326,0.5886958367334831,-0.227845674956933,-0.690793842565029,-1.6499665314971739,-8.092987848027816,-9.269731315154118,-1.3487797714335321,-7.433300006811016,-0.7403132486188753,-7.31934985116846,3.3071572774340243,-26.121789143403017,8.031822427163377,27.32870358348329
976,34102990,-35.369155,149.1654476,918.6099853515625,34.10299,-0.617308208398215,2.6034281908310737,0.40843109311031717,-11.368878147459219,333.7599995534889,0.7362067039117057,34102990,-2.2109127044677734,6.453719615936279,-4.73491096496582,-8.786105155944824,0.5868793725967407,-0.08202144503593445,-0.29857622027277325,0.6216323681271229,-0.16860498860521747,-0.7042711107249282,-0.2898441582666545,-8.284608500156304,-9.320851681891993,0.014018852533760506,-7.624098206438184,-0.7799406034455334,-7.332697460357455,3.1565832953015622,-26.136991681923657,7.983261873777506,27.32901030638058
977,34122990,-35.3691592,149.1654482,917.27001953125,34.12299,-0.6173082817020435,2.603428201303049,0.4095968428064652,-11.376982444008899,332.4200337187819,0.7160312377423891,34122990,-2.217867851257324,6.4779582023620605,-4.747891902923584,-8.791794776916504,0.5838298797607422,-0.09136829525232315,-0.24226725132825105,0.649795358241378,-0.10793699576965568,-0.7123357188054202,1.0870627603330574,-8.245951881843752,-9.312074386627295,1.3936020218702456,-7.584619135624312,-0.7596702962696149,-7.318621251613412,3.0044961218809134,-26.152387790920812,7.911334525284904,27.322821983420177
978,34142990,-35.3691632,149.1654489,915.9299926757812,34.14299,-0.6173083515152137,2.603428213520354,0.4109568977608809,-11.38470070371691,331.0800068487431,0.7146618350371592,34142990,-2.2240023612976074,6.505395889282227,-4.760308265686035,-8.797292709350586,0.5814629793167114,-0.10182669013738632,-0.18410981162677817,0.6729523583483801,-0.046300886862777266,-0.71490903514491,2.4401963149066193,-7.978064708456092,-9.24182536477788,2.749411827180581,-7.315909509735332,-0.6779282625089795,-7.277191113122912,2.8554908354273465,-26.166763776508596,7.817374137658032,27.309537984809026
979,34182990,-35.3691716,149.16545,913.25,34.18299,-0.6173084981228709,2.6034282327189757,0.41309408869516206,-11.400909279769612,328.40001414370835,0.7138251517768819,34182990,-2.2398931980133057,6.559107303619385,-4.7848310470581055,-8.80854606628418,0.5791099667549133,-0.12453258782625198,-0.06405507446876431,0.7035086146794876,0.07798615890135986,-0.703484708807776,4.916846321913902,-6.779374523789912,-8.916511544192838,5.231414335661411,-6.115574420066511,-0.32962841810150145,-7.116538451930372,2.5847534917085926,-26.18750592157364,7.5713981635298575,27.260072203557307
980,34202990,-35.3691759,149.1654505,911.9099731445312,34.20299,-0.6173085731720287,2.603428241445622,0.41406553053548495,-11.409206579083568,327.05998727363334,0.7138251515770969,34202990,-2.2468955516815186,6.587868690490723,-4.7962517738342285,-8.815144538879395,0.579146683216095,-0.13577307760715485,-0.003074820894522234,0.7106387798896652,0.13967871925064204,-0.6895454483802319,5.961974493886302,-5.883330310506345,-8.672516297677792,6.279218758370584,-5.218707754281624,-0.07414015967523468,-7.001432120990033,2.4714106699650937,-26.191543607351406,7.4248180074967705,27.223608852983446
981,34222990,-35.3691801,149.165451,910.5599975585938,34.22299,-0.6173086464758573,2.603428250172268,0.41503697140689016,-11.417310840509275,325.7100116727287,0.6927214318300945,34222990,-2.2555456161499023,6.616735458374023,-4.811999797821045,-8.822484970092773,0.5803431868553162,-0.14754357933998108,0.057914321627734,0.7122269599991409,0.20043502564799137,-0.6702271922969635,6.837238163889012,-4.819754474391514,-8.37956045087199,7.157158679110067,-4.154309465665474,0.23030869904178353,-6.867068346615206,2.377680497765608,-26.18998192195774,7.267048384766638,27.179498621185285
982,34302990,-35.3691971,149.1654529,905.1500244140625,34.30299,-0.6173089431818302,2.603428283333524,0.4187284245538112,-11.450113866050321,320.3000384693264,0.6922345085963459,34302990,-2.287698745727539,6.743061065673828,-4.868372440338135,-8.865705490112305,0.5935928821563721,-0.18252453207969666,0.2927690729292738,0.6631990836815898,0.4246473486489642,-0.5423355738151779,8.114037183095776,0.4156152042892647,-6.912906128936061,8.444662701263924,1.0843500230205854,1.7429350686225895,-6.219098125174504,2.2487579631362205,-26.113162213732043,6.61317577774231,26.937545075006383
983,34322990,-35.3692015,149.1654534,903.7999877929688,34.32299,-0.6173090199763173,2.60342829206017,0.4196998633403963,-11.458604142570488,318.9500018320139,0.7477449297878344,34322990,-2.296160936355591,6.773890495300293,-4.884492874145508,-8.880762100219727,0.5988136529922485,-0.18766365945339203,0.34694908868023966,0.6374759395666725,0.4737442095239455,-0.4988157778980849,7.8139162166448966,1.7745058024551192,-6.522134333363004,8.147217985549819,2.4440630736877598,2.145199876106867,-6.0531793183064,2.284042094103297,-26.074280864284756,6.469762603620639,26.864957672343618
984,34342990,-35.3692059,149.1654539,902.4400024414062,34.34299,-0.6173090967708043,2.6034283007868164,0.4206713011523235,-11.467094397399437,317.5900164659228,0.7468159292647834,34342990,-2.3034353256225586,6.804996013641357,-4.9008612632751465,-8.897785186767578,0.604537844657898,-0.19087618589401245,0.3984459089006571,0.6066640846912035,0.5192123196026843,-0.45124063779641316,7.265994149136106,3.0676441767965823,-6.1456972837717885,7.601972168777801,3.738023900530543,2.5331299376092993,-5.895687416763099,2.3458629638454895,-26.027497566147588,6.345250441182026,26.789789710207494
985,34382990,-35.3692147,149.1654548,899.719970703125,34.38299,-0.6173092503597785,2.60342831649478,0.42241987014719085,-11.484074896097663,314.86998469640383,0.7268956197780589,34382990,-2.323639392852783,6.864089012145996,-4.937681198120117,-8.936479568481445,0.616940975189209,-0.19159522652626038,0.49174847730804205,0.5306997796694854,0.5977405125293783,-0.3453222532723571,5.484087406046411,5.291138096134486,-5.471295518311134,5.825417927161652,5.963162724871087,3.230517726892394,-5.625010821355725,2.5413515789858723,-25.911863752003214,6.172456122839837,26.636889790115532
986,34402990,-35.369219,149.1654555,898.3599853515625,34.40299,-0.6173093254089363,2.6034283287120847,0.4237799173773511,-11.492372123919083,313.50999932940834,0.7439830010296604,34402990,-2.3313660621643066,6.89376163482666,-4.957653045654297,-8.95822811126709,0.6233313083648682,-0.18904028832912445,0.5327813121255565,0.4861072246959869,0.6301127320553234,-0.2877529920781228,4.301176275927479,6.1465355417151155,-5.199411708628029,4.6451830477794935,6.819382622953037,3.513894548486716,-5.520304811606297,2.6691770324641335,-25.844419629249412,6.1317429205469525,26.561857939843176
987,34422990,-35.3692234,149.1654561,896.989990234375,34.42299,-0.6173094022034235,2.60342833918406,0.4249456579707909,-11.500862346064,312.1400041975764,0.7429623802534737,34422990,-2.340642213821411,6.920910835266113,-4.9770307540893555,-8.981268882751465,0.629604160785675,-0.18469996750354767,0.5695898217209803,0.4375432700556403,0.6574846890662319,-0.22767785457606426,2.9665638696461016,6.784658033748368,-4.981298097585434,3.31324689223489,7.4583275674876095,3.7435011714405313,-5.440720512206169,2.8119541343685115,-25.771845672050155,6.124420441620017,26.489555584979215
988,34502990,-35.3692412,149.1654589,891.5,34.50299,-0.6173097128720302,2.6034283880532794,0.43038583561857374,-11.535209211536657,306.6500138989967,0.7043306642142956,34502990,-2.37799072265625,7.019023418426514,-5.061662197113037,-9.08100414276123,0.6503431797027588,-0.1529087871313095,0.6685614739744277,0.21146260565888395,0.712403790196641,0.02810625621737101,-2.991243363077544,6.802854033630103,-4.778539579494894,-2.6338553375416627,7.479813377374624,3.992231737175948,-5.41220719415588,3.4359096988989357,-25.455303043502695,6.410730236990202,26.2501412416775
989,34522990,-35.3692456,149.1654596,890.1199951171875,34.52299,-0.6173097896665173,2.603428400270584,0.43174587796271596,-11.543699396971911,305.27000900226597,0.7583624544805478,34522990,-2.3875157833099365,7.0398383140563965,-5.082843780517578,-9.106197357177734,0.653827428817749,-0.14287082850933075,0.6800517054020634,0.14921258213548466,0.7117239444302783,0.09335046993353908,-4.387577729694873,6.149564050264199,-4.908277888502812,-4.027513453422218,6.82734584651004,3.873986440079247,-5.47882088206553,3.5789812911378047,-25.37664086173013,6.544202421997026,26.206878615457107
990,34542990,-35.3692499,149.1654604,888.739990234375,34.54299,-0.6173098647156752,2.603428414233218,0.4333002248734767,-11.551996562929414,303.89000410407374,0.7583177861356126,34542990,-2.396493911743164,7.060801029205322,-5.105306148529053,-9.130956649780273,0.6562915444374084,-0.1324739009141922,0.6859111479024098,0.08564766393535712,0.7051344008090032,0.15803750074378842,-5.648237762376972,5.257483559969089,-5.106966733099683,-5.285497235367544,5.93608780871625,3.686790607393596,-5.571950988953442,3.7066156276900877,-25.30103309125539,6.6922072020175545,26.171127463667588
991,34562990,-35.3692542,149.1654613,887.3499755859375,34.56299,-0.617309939764833,2.6034284299411814,0.43504887536397296,-11.560293707023982,302.4999894393613,0.7586262950694752,34562990,-2.4050254821777344,7.083275318145752,-5.126952171325684,-9.154844284057617,0.6579263210296631,-0.12236345559358597,0.6860533683182336,0.02128943503518941,0.6926494747145591,0.22161732999188993,-6.727075006146311,4.154577993186445,-5.368320258072322,-6.36165822840011,4.834004694434927,3.436930094332177,-5.688422543591096,3.814316552721578,-25.229795884238147,6.848880331762355,26.14287210998672
992,34582990,-35.3692585,149.165462,885.9600219726562,34.58299,-0.6173100148139908,2.603428442158486,0.43640891516921076,-11.56859084754359,301.11003581165374,0.7585385517109835,34582990,-2.414921760559082,7.098394393920898,-5.149259567260742,-9.177433967590332,0.6582578420639038,-0.11271223425865173,0.6804434029070562,-0.043324401807205745,0.6743324577027459,0.28354101667463916,-7.583089893670193,2.86696931783872,-5.685541397057782,-7.214996865187219,3.5472184715885215,3.1312019672579376,-5.82418909452699,3.8981287843818255,-25.164114563622235,7.008322668687084,26.12181556476383
993,34602990,-35.3692628,149.165463,884.5599975585938,34.60299,-0.6173100898631487,2.603428459611778,0.4383518684570673,-11.576887966045001,299.7100113822098,0.7585385495288601,34602990,-2.4216647148132324,7.1173553466796875,-5.168443202972412,-9.199628829956055,0.6577852964401245,-0.10346818715333939,0.6690916425466039,-0.10765326865487228,0.6502984097525818,0.3432770395693145,-8.18442939169737,1.449517601684303,-6.048613750362678,-7.8136601124776215,2.130589207935425,2.779622625864258,-5.9744756643036085,3.9549068611770535,-25.105006317691025,7.1648899324373,26.107412548072393
994,34622990,-35.369267,149.1654638,883.1599731445312,34.62299,-0.6173101631669773,2.603428473574412,0.4399062111381449,-11.584992065213983,298.3099869540252,0.7584949330412056,34622990,-2.430715322494507,7.134532928466797,-5.188092231750488,-9.219877243041992,0.6563823223114014,-0.09558805078268051,0.6520628781259573,-0.1711481560466437,0.6207166652922445,0.4002913102734089,-8.507864361592624,-0.058384399807610454,-6.442645941078128,-8.134418831636102,0.6235096589448313,2.3970834470600284,-6.133956453744771,3.9824478498458604,-25.053239256961774,7.313365343887795,26.09885265523658
995,34702990,-35.3692836,149.1654672,877.530029296875,34.70299,-0.6173104528916331,2.603428532915607,0.446512182394481,-11.617022340462507,292.68004304598827,0.7018089606762281,34702990,-2.460413932800293,7.209789276123047,-5.2647576332092285,-9.284488677978516,0.6433448791503906,-0.07985402643680573,0.5302903363056936,-0.40601368104386854,0.45203550642482654,0.5912773891814678,-6.898493000904366,-5.929607460789245,-8.07710625234045,-6.514342468000752,-5.244423592031523,0.8085951834425806,-6.748632859417859,3.7907124762949684,-24.92589074906366,7.740384134469865,26.100068509170818
