,timeUS,a_x,a_y,a_z,g_x,g_y,g_z
4533,95974876,-8.815683364868164,-10.322015762329102,-18.709163665771484,-27.75227928161621,1.8748371601104736,2.1809234619140625
4535,95994869,-8.823129653930664,-10.326393127441406,-18.72307586669922,-27.76959991455078,1.8841514587402344,2.171964645385742
4536,96014863,-8.847467422485352,-10.335725784301758,-18.735919952392578,-27.78539276123047,1.8966736793518066,2.169424533843994
4538,96034856,-8.886082649230957,-10.349449157714844,-18.7459716796875,-27.801734924316406,1.9094592332839966,2.1736373901367188
4540,96054849,-8.930737495422363,-10.368407249450684,-18.75956153869629,-27.818288803100586,1.9187440872192383,2.1838088035583496
4542,96074842,-8.968801498413086,-10.391441345214844,-18.778501510620117,-27.83489418029785,1.9218993186950684,2.1972784996032715
4545,96094836,-8.991924285888672,-10.409353256225586,-18.806230545043945,-27.85201644897461,1.9180046319961548,2.210390329360962
4546,96114829,-8.998146057128906,-10.428248405456543,-18.835378646850586,-27.867568969726562,1.9089348316192627,2.2188637256622314
4548,96134822,-8.984973907470703,-10.440245628356934,-18.86772918701172,-27.883869171142578,1.8971681594848633,2.221179962158203
4550,96154816,-8.961669921875,-10.446292877197266,-18.89813804626465,-27.899917602539062,1.8868439197540283,2.2168169021606445
4552,96174809,-8.93735408782959,-10.449488639831543,-18.923355102539062,-27.916067123413086,1.8811525106430054,2.207272529602051
4555,96194802,-8.924232482910156,-10.449023246765137,-18.944316864013672,-27.932275772094727,1.8820362091064453,2.1959381103515625
4556,96214795,-8.924800872802734,-10.45400333404541,-18.95854949951172,-27.947744369506836,1.8894940614700317,2.1868977546691895
4558,96234789,-8.94618034362793,-10.461406707763672,-18.96845245361328,-27.963747024536133,1.9015284776687622,2.182871103286743
4560,96254782,-8.981435775756836,-10.474564552307129,-18.978195190429688,-27.97976303100586,1.9143028259277344,2.1856629848480225
4562,96274775,-9.022974014282227,-10.492786407470703,-18.99074935913086,-27.995901107788086,1.924337387084961,2.194645643234253
4565,96294768,-9.062278747558594,-10.5128173828125,-19.007774353027344,-28.012413024902344,1.928564190864563,2.207735300064087
4566,96314762,-9.088523864746094,-10.53409481048584,-19.033191680908203,-28.028047561645508,1.9262750148773193,2.220395565032959
4568,96334755,-9.098186492919922,-10.551997184753418,-19.062192916870117,-28.04404067993164,1.918005108833313,2.229884386062622
4570,96354748,-9.089495658874512,-10.56517219543457,-19.094467163085938,-28.06008529663086,1.9066585302352905,2.23333740234375
4572,96374742,-9.06678581237793,-10.572888374328613,-19.125286102294922,-28.075735092163086,1.8959615230560303,2.2301111221313477
4575,96394735,-9.044351577758789,-10.575289726257324,-19.152606964111328,-28.091886520385742,1.8894524574279785,2.221053123474121
4576,96414728,-9.026701927185059,-10.574661254882812,-19.171749114990234,-28.10688018798828,1.8893592357635498,2.2104101181030273
4578,96434721,-9.026128768920898,-10.578668594360352,-19.18726348876953,-28.122516632080078,1.8957538604736328,2.2008891105651855
4580,96454715,-9.043044090270996,-10.586697578430176,-19.198097229003906,-28.13812255859375,1.906989574432373,2.196053981781006
4582,96474708,-9.077231407165527,-10.597636222839355,-19.207088470458984,-28.15369987487793,1.919658899307251,2.197840929031372
4585,96494701,-9.11827564239502,-10.617046356201172,-19.220218658447266,-28.169708251953125,1.9301456212997437,2.206256628036499
4586,96514695,-9.158418655395508,-10.636494636535645,-19.235523223876953,-28.185182571411133,1.9351327419281006,2.2182159423828125
4588,96534688,-9.186595916748047,-10.656530380249023,-19.259475708007812,-28.20099639892578,1.933455467224121,2.2311463356018066
4590,96554681,-9.197081565856934,-10.675177574157715,-19.287471771240234,-28.21660804748535,1.9259439706802368,2.2409768104553223
4592,96574674,-9.188432693481445,-10.687248229980469,-19.318252563476562,-28.23215103149414,1.9149854183197021,2.2450520992279053
4594,96594668,-9.16819953918457,-10.694604873657227,-19.34798812866211,-28.247543334960938,1.9042593240737915,2.24239182472229
4597,96614661,-9.14340591430664,-10.697967529296875,-19.374839782714844,-28.263137817382812,1.897361159324646,2.2343244552612305
4598,96634654,-9.12813949584961,-10.699148178100586,-19.394773483276367,-28.278162002563477,1.8966730833053589,2.223599672317505
4600,96654648,-9.125194549560547,-10.702110290527344,-19.41044044494629,-28.293277740478516,1.9025180339813232,2.2139768600463867
4602,96674641,-9.140993118286133,-10.708053588867188,-19.42102813720703,-28.30857276916504,1.9133137464523315,2.2088515758514404
4604,96694634,-9.173388481140137,-10.719986915588379,-19.431087493896484,-28.323806762695312,1.9256829023361206,2.2100882530212402
4607,96714627,-9.213580131530762,-10.736830711364746,-19.440900802612305,-28.33938217163086,1.9360792636871338,2.2177023887634277
4608,96734621,-9.252986907958984,-10.756593704223633,-19.457870483398438,-28.35454559326172,1.941385269165039,2.229607343673706
4610,96754614,-9.28087043762207,-10.776403427124023,-19.480937957763672,-28.369890213012695,1.9401556253433228,2.2423129081726074
4612,96774607,-9.29068374633789,-10.793787956237793,-19.50860595703125,-28.385129928588867,1.9328937530517578,2.2521722316741943
4614,96794600,-9.28565788269043,-10.806840896606445,-19.53929328918457,-28.40036392211914,1.922225832939148,2.256354808807373
4617,96814594,-9.264110565185547,-10.814241409301758,-19.568775177001953,-28.415443420410156,1.9116464853286743,2.254025936126709
4618,96834587,-9.241260528564453,-10.818033218383789,-19.595134735107422,-28.43042755126953,1.9048056602478027,2.246117353439331
4620,96854580,-9.224523544311523,-10.81916332244873,-19.614822387695312,-28.445219039916992,1.903928279876709,2.235719680786133
4622,96874574,-9.222174644470215,-10.821640014648438,-19.629301071166992,-28.460119247436523,1.9095988273620605,2.2261853218078613
4624,96894567,-9.237984657287598,-10.827983856201172,-19.63971710205078,-28.47507095336914,1.9201064109802246,2.2211272716522217
4627,96914560,-9.269392013549805,-10.841726303100586,-19.652502059936523,-28.48984146118164,1.9321831464767456,2.2223081588745117
4628,96934553,-9.30937385559082,-10.856943130493164,-19.659753799438477,-28.504898071289062,1.942450761795044,2.2298126220703125
4630,96954547,-9.348134994506836,-10.874707221984863,-19.67679214477539,-28.520097732543945,1.947593331336975,2.241483211517334
4632,96974540,-9.375603675842285,-10.895776748657227,-19.69896125793457,-28.535053253173828,1.946211338043213,2.2538902759552
4634,96994533,-9.3856782913208,-10.912267684936523,-19.726211547851562,-28.549945831298828,1.9390056133270264,2.2634358406066895
4637,97014527,-9.378581047058105,-10.924140930175781,-19.757177352905273,-28.56490707397461,1.9286381006240845,2.2672810554504395
4638,97034520,-9.358667373657227,-10.932391166687012,-19.784290313720703,-28.579605102539062,1.9181997776031494,2.264770269393921
4640,97054513,-9.334298133850098,-10.935098648071289,-19.81096649169922,-28.594207763671875,1.9116557836532593,2.256972551345825
4642,97074506,-9.319511413574219,-10.937034606933594,-19.830562591552734,-28.60867691040039,1.9111201763153076,2.246689796447754
4644,97094500,-9.317767143249512,-10.938921928405762,-19.844738006591797,-28.623323440551758,1.9168822765350342,2.237532377243042
4647,97114493,-9.333681106567383,-10.946216583251953,-19.85385513305664,-28.637737274169922,1.9274101257324219,2.2328333854675293
4648,97134486,-9.36523151397705,-10.957914352416992,-19.86273193359375,-28.652372360229492,1.9393726587295532,2.234422445297241
4650,97154480,-9.404500007629395,-10.97397232055664,-19.873348236083984,-28.666976928710938,1.9490619897842407,2.2421767711639404
4652,97174473,-9.443689346313477,-10.993843078613281,-19.892139434814453,-28.681766510009766,1.9536477327346802,2.2537152767181396
4654,97194466,-9.467936515808105,-11.011592864990234,-19.91311264038086,-28.696392059326172,1.9517738819122314,2.265878438949585
4657,97214459,-9.479328155517578,-11.03013801574707,-19.943607330322266,-28.711143493652344,1.9444527626037598,2.274775981903076
4658,97234453,-9.468147277832031,-11.041874885559082,-19.969606399536133,-28.72545623779297,1.9339287281036377,2.278123140335083
4660,97254446,-9.447639465332031,-11.048232078552246,-19.997657775878906,-28.739757537841797,1.9240992069244385,2.2750463485717773
4662,97274439,-9.425212860107422,-11.050544738769531,-20.022024154663086,-28.75403594970703,1.9181627035140991,2.266897678375244
4664,97294432,-9.410490036010742,-11.051475524902344,-20.041522979736328,-28.76828956604004,1.9182804822921753,2.2568235397338867
4667,97314426,-9.410812377929688,-11.053851127624512,-20.054920196533203,-28.78238296508789,1.9244203567504883,2.2482197284698486
4668,97334419,-9.428197860717773,-11.060382843017578,-20.06415367126465,-28.796600341796875,1.935197353363037,2.2442333698272705
4670,97354412,-9.460545539855957,-11.071974754333496,-20.073081970214844,-28.810850143432617,1.9467689990997314,2.2465667724609375
4672,97374406,-9.500883102416992,-11.08856201171875,-20.085588455200195,-28.825241088867188,1.9557781219482422,2.254704475402832
4674,97394399,-9.535594940185547,-11.107503890991211,-20.101572036743164,-28.839611053466797,1.959533452987671,2.2663650512695312
4677,97414392,-9.559494018554688,-11.126139640808105,-20.12614631652832,-28.853832244873047,1.9569573402404785,2.2778007984161377
4679,97434385,-9.564361572265625,-11.1420259475708,-20.14975357055664,-28.867769241333008,1.949258804321289,2.2860143184661865
4680,97454379,-9.555147171020508,-11.154848098754883,-20.180498123168945,-28.882312774658203,1.9385887384414673,2.2884247303009033
4682,97474372,-9.533575057983398,-11.159717559814453,-20.208393096923828,-28.89644432067871,1.9292112588882446,2.2844486236572266
4684,97494365,-9.512222290039062,-11.162254333496094,-20.231204986572266,-28.91030502319336,1.9243357181549072,2.27596378326416
4686,97514359,-9.498757362365723,-11.163474082946777,-20.248188018798828,-28.924015045166016,1.9254915714263916,2.2660205364227295
4688,97534352,-9.501483917236328,-11.16639518737793,-20.261180877685547,-28.937959671020508,1.9325658082962036,2.258173942565918
4691,97554345,-9.523215293884277,-11.177223205566406,-20.271114349365234,-28.95130729675293,1.9429043531417847,2.255246639251709
4692,97574338,-9.55676555633545,-11.185550689697266,-20.279319763183594,-28.965843200683594,1.954535722732544,2.25874400138855
4694,97594332,-9.596288681030273,-11.204294204711914,-20.291093826293945,-28.97980308532715,1.9626185894012451,2.2675881385803223
4696,97614325,-9.628029823303223,-11.223489761352539,-20.308826446533203,-28.993806838989258,1.965017318725586,2.279249429702759
4698,97634318,-9.648909568786621,-11.240948677062988,-20.33171272277832,-29.007787704467773,1.9612493515014648,2.290266990661621
4701,97654312,-9.65087890625,-11.255988121032715,-20.360807418823242,-29.021440505981445,1.9531041383743286,2.2969112396240234
4702,97674305,-9.636914253234863,-11.264925003051758,-20.387794494628906,-29.035537719726562,1.9424138069152832,2.2980940341949463
4704,97694298,-9.615015029907227,-11.270318031311035,-20.413759231567383,-29.049161911010742,1.9339802265167236,2.2931270599365234
4706,97714291,-9.594688415527344,-11.270827293395996,-20.436147689819336,-29.06267738342285,1.930356740951538,2.284152030944824
4708,97734285,-9.586803436279297,-11.27214241027832,-20.451677322387695,-29.076189041137695,1.9329231977462769,2.274554491043091
4711,97754278,-9.592965126037598,-11.277986526489258,-20.464134216308594,-29.08917808532715,1.9405087232589722,2.267942428588867
4712,97774271,-9.6175537109375,-11.28577709197998,-20.471200942993164,-29.1033935546875,1.9518980979919434,2.2663402557373047
4714,97794264,-9.652286529541016,-11.29831600189209,-20.479576110839844,-29.116939544677734,1.9624089002609253,2.2710962295532227
4716,97814258,-9.690759658813477,-11.31609058380127,-20.493480682373047,-29.130714416503906,1.9691486358642578,2.2808117866516113
4719,97834251,-9.724348068237305,-11.335329055786133,-20.51408576965332,-29.14409637451172,1.9701099395751953,2.292079210281372
4721,97854244,-9.736931800842285,-11.352530479431152,-20.537446975708008,-29.157550811767578,1.9650450944900513,2.3019957542419434
4722,97874238,-9.732172966003418,-11.36406421661377,-20.564350128173828,-29.17158317565918,1.9557443857192993,2.3076961040496826
4724,97894231,-9.716516494750977,-11.37263298034668,-20.591154098510742,-29.185077667236328,1.9458318948745728,2.3070404529571533
4726,97914224,-9.695150375366211,-11.37655258178711,-20.616321563720703,-29.198272705078125,1.9385943412780762,2.3008697032928467
4728,97934217,-9.67769718170166,-11.377840995788574,-20.635108947753906,-29.211671829223633,1.9365861415863037,2.291501522064209
4731,97954211,-9.6731538772583,-11.381723403930664,-20.647937774658203,-29.225082397460938,1.9408422708511353,2.28235125541687
4732,97974204,-9.68362808227539,-11.384450912475586,-20.65901756286621,-29.237947463989258,1.949683666229248,2.277261972427368
4734,97994197,-9.71010684967041,-11.395359992980957,-20.668235778808594,-29.251327514648438,1.9607690572738647,2.277620553970337
4736,98014191,-9.747869491577148,-11.40970230102539,-20.67691421508789,-29.264663696289062,1.9702825546264648,2.283888339996338
4738,98034184,-9.784028053283691,-11.426960945129395,-20.69203758239746,-29.278051376342773,1.975184679031372,2.2943062782287598
4741,98054177,-9.80605697631836,-11.443836212158203,-20.711843490600586,-29.291915893554688,1.974184274673462,2.305826425552368
4742,98074170,-9.81867790222168,-11.461542129516602,-20.736452102661133,-29.304670333862305,1.9676669836044312,2.314215660095215
4744,98094164,-9.811854362487793,-11.47272777557373,-20.763471603393555,-29.317846298217773,1.9580988883972168,2.3177313804626465
4746,98114157,-9.793553352355957,-11.478833198547363,-20.7913761138916,-29.330963134765625,1.9488539695739746,2.315150737762451
4749,98134150,-9.773305892944336,-11.480876922607422,-20.814922332763672,-29.343706130981445,1.9430408477783203,2.3079676628112793
4751,98154144,-9.755817413330078,-11.482574462890625,-20.831787109375,-29.35732650756836,1.9431530237197876,2.298137903213501
4752,98174137,-9.755660057067871,-11.485250473022461,-20.843177795410156,-29.369712829589844,1.949096441268921,2.290327548980713
4754,98194130,-9.773874282836914,-11.4918212890625,-20.851428985595703,-29.3826904296875,1.9589720964431763,2.2868075370788574
4756,98214123,-9.804676055908203,-11.501882553100586,-20.86064910888672,-29.395641326904297,1.969618558883667,2.289306879043579
4759,98234117,-9.841791152954102,-11.518712997436523,-20.869380950927734,-29.408594131469727,1.9775158166885376,2.296855926513672
4761,98254110,-9.87623405456543,-11.536364555358887,-20.886938095092773,-29.422130584716797,1.9805253744125366,2.308197498321533
4762,98274103,-9.894979476928711,-11.554620742797852,-20.909107208251953,-29.43486213684082,1.9774409532546997,2.3185055255889893
4764,98294096,-9.898233413696289,-11.567962646484375,-20.933494567871094,-29.447847366333008,1.969637393951416,2.3253016471862793
4766,98314090,-9.885910987854004,-11.577559471130371,-20.960556030273438,-29.46065902709961,1.9598668813705444,2.3265912532806396
4768,98334083,-9.864580154418945,-11.580698013305664,-20.986984252929688,-29.47333526611328,1.9518039226531982,2.3221688270568848
4771,98354076,-9.845895767211914,-11.58452033996582,-21.00733757019043,-29.486404418945312,1.948169469833374,2.3132569789886475
4772,98374070,-9.83591365814209,-11.584587097167969,-21.022884368896484,-29.49862289428711,1.9504590034484863,2.304591178894043
4774,98394063,-9.841424942016602,-11.587766647338867,-21.03301429748535,-29.51123046875,1.9580224752426147,2.2981722354888916
4776,98414056,-9.864325523376465,-11.596821784973145,-21.03996467590332,-29.523935317993164,1.968458652496338,2.2968926429748535
4779,98434049,-9.898027420043945,-11.610597610473633,-21.048507690429688,-29.53628921508789,1.9779553413391113,2.301311492919922
4781,98454043,-9.934294700622559,-11.62485408782959,-21.062894821166992,-29.549604415893555,1.9845473766326904,2.3109889030456543
4782,98474036,-9.963648796081543,-11.643012046813965,-21.0787410736084,-29.562122344970703,1.9847747087478638,2.3217320442199707
4784,98494029,-9.976479530334473,-11.660058975219727,-21.101661682128906,-29.574865341186523,1.9796189069747925,2.3309173583984375
4786,98514023,-9.972043991088867,-11.67148208618164,-21.127490997314453,-29.5873966217041,1.9708163738250732,2.335564613342285
4788,98534016,-9.956805229187012,-11.67918586730957,-21.154203414916992,-29.599973678588867,1.9614874124526978,2.3343372344970703
4791,98554009,-9.936223030090332,-11.678682327270508,-21.175861358642578,-29.61237335205078,1.9549411535263062,2.327746868133545
4792,98574002,-9.919922828674316,-11.681283950805664,-21.19588851928711,-29.624813079833984,1.9539815187454224,2.3188929557800293
4794,98593996,-9.914969444274902,-11.682787895202637,-21.209300994873047,-29.636592864990234,1.958402395248413,2.3109662532806396
4796,98613989,-9.928421974182129,-11.689958572387695,-21.218067169189453,-29.64929962158203,1.9675651788711548,2.3064465522766113
4798,98633982,-9.95779037475586,-11.69923210144043,-21.225204467773438,-29.66176414489746,1.9779971837997437,2.307777166366577
4801,98653976,-9.99479866027832,-11.712756156921387,-21.236339569091797,-29.67418098449707,1.9864206314086914,2.3148112297058105
4802,98673969,-10.02544116973877,-11.73226261138916,-21.2490234375,-29.686561584472656,1.9899824857711792,2.324842929840088
4804,98693962,-10.047453880310059,-11.749499320983887,-21.268962860107422,-29.699020385742188,1.987809658050537,2.3351891040802
4806,98713955,-10.052486419677734,-11.761448860168457,-21.292570114135742,-29.711374282836914,1.9807322025299072,2.3424363136291504
4808,98734948,-10.042037010192871,-11.77211856842041,-21.320575714111328,-29.72426986694336,1.970924973487854,2.3442835807800293
4811,98754942,-10.023507118225098,-11.777517318725586,-21.343708038330078,-29.73611068725586,1.9631766080856323,2.3403170108795166
4812,98774935,-10.001776695251465,-11.779325485229492,-21.365676879882812,-29.748571395874023,1.9590686559677124,2.332390069961548
4814,98794928,-9.992203712463379,-11.779476165771484,-21.37978744506836,-29.760549545288086,1.961022973060608,2.3234827518463135
4816,98814921,-9.997400283813477,-11.782201766967773,-21.388774871826172,-29.772607803344727,1.9681105613708496,2.317145824432373
4818,98834915,-10.019388198852539,-11.791170120239258,-21.396739959716797,-29.78471565246582,1.9781315326690674,2.315765142440796
4821,98854908,-10.052613258361816,-11.804118156433105,-21.408424377441406,-29.796138763427734,1.9873530864715576,2.31986665725708
4822,98874901,-10.088333129882812,-11.819520950317383,-21.41692543029785,-29.80896759033203,1.9935352802276611,2.328925609588623
4824,98894895,-10.114103317260742,-11.836461067199707,-21.43448257446289,-29.821060180664062,1.993963599205017,2.339428186416626
4826,98914888,-10.126667022705078,-11.85338020324707,-21.456937789916992,-29.833175659179688,1.9889894723892212,2.3482611179351807
4828,98934881,-10.12335205078125,-11.863442420959473,-21.481922149658203,-29.845230102539062,1.9804785251617432,2.352613925933838
4831,98954874,-10.104854583740234,-11.867395401000977,-21.508277893066406,-29.856935501098633,1.971778154373169,2.3515939712524414
4832,98974868,-10.087201118469238,-11.872041702270508,-21.52886199951172,-29.868988037109375,1.9654377698898315,2.3449716567993164
4834,98994861,-10.070938110351562,-11.872795104980469,-21.545854568481445,-29.880741119384766,1.9646128416061401,2.336343765258789
4836,99014854,-10.067638397216797,-11.874740600585938,-21.556795120239258,-29.892499923706055,1.9692728519439697,2.3285632133483887
4838,99034848,-10.08221435546875,-11.87816333770752,-21.565887451171875,-29.90426254272461,1.9781947135925293,2.324685573577881
4840,99054841,-10.110780715942383,-11.889269828796387,-21.573307037353516,-29.91614532470703,1.9881640672683716,2.326361656188965
4843,99074834,-10.144917488098145,-11.904998779296875,-21.581439971923828,-29.927915573120117,1.9959989786148071,2.3333940505981445
4844,99094827,-10.176725387573242,-11.91955852508545,-21.597097396850586,-29.939754486083984,1.9988716840744019,2.343143939971924
4846,99114821,-10.196205139160156,-11.93765640258789,-21.616365432739258,-29.951629638671875,1.9962735176086426,2.3529720306396484
4848,99134814,-10.199862480163574,-11.950112342834473,-21.640647888183594,-29.963390350341797,1.989096999168396,2.359550714492798
4850,99154807,-10.1878080368042,-11.959969520568848,-21.665752410888672,-29.97500991821289,1.980057954788208,2.360776662826538
4853,99174800,-10.16784381866455,-11.961503028869629,-21.68960952758789,-29.98699188232422,1.9722681045532227,2.3565561771392822
4854,99194794,-10.149858474731445,-11.964826583862305,-21.706890106201172,-29.99820327758789,1.969292163848877,2.348651170730591
4856,99214787,-10.139631271362305,-11.966066360473633,-21.721548080444336,-30.00974464416504,1.971536636352539,2.3401541709899902
4858,99234780,-10.146608352661133,-11.968835830688477,-21.730152130126953,-30.021209716796875,1.9787856340408325,2.334451198577881
4860,99254774,-10.169543266296387,-11.976726531982422,-21.73723793029785,-30.032642364501953,1.9885132312774658,2.3336386680603027
4863,99274767,-10.201485633850098,-11.988444328308105,-21.74721908569336,-30.044572830200195,1.997530460357666,2.3385117053985596
4864,99294760,-10.233623504638672,-12.004921913146973,-21.758365631103516,-30.055822372436523,2.0025694370269775,2.347318410873413
4866,99314753,-10.259099960327148,-12.020882606506348,-21.77524185180664,-30.067420959472656,2.0022523403167725,2.3573684692382812
4868,99334747,-10.270809173583984,-12.036104202270508,-21.796228408813477,-30.078920364379883,1.996799349784851,2.365406036376953
4870,99354740,-10.264248847961426,-12.047259330749512,-21.821319580078125,-30.09039306640625,1.9882676601409912,2.368983745574951
4873,99374733,-10.245816230773926,-12.0523681640625,-21.841463088989258,-30.101951599121094,1.979884386062622,2.366828680038452
4874,99394727,-10.226775169372559,-12.05373764038086,-21.86624526977539,-30.113040924072266,1.974761724472046,2.3601949214935303
4876,99414720,-10.21412467956543,-12.054770469665527,-21.881534576416016,-30.124279022216797,1.9748002290725708,2.3517284393310547
4878,99434713,-10.215486526489258,-12.056526184082031,-21.89162826538086,-30.135345458984375,1.9801459312438965,2.3446996212005615
4881,99454706,-10.227880477905273,-12.062517166137695,-21.899974822998047,-30.14687728881836,1.9894523620605469,2.341886520385742
4883,99474700,-10.259422302246094,-12.073467254638672,-21.905967712402344,-30.157922744750977,1.998683214187622,2.3446085453033447
4884,99494693,-10.293346405029297,-12.086987495422363,-21.915870666503906,-30.169193267822266,2.005265712738037,2.351853370666504
4886,99514686,-10.321548461914062,-12.103656768798828,-21.931262969970703,-30.18053436279297,2.007108449935913,2.361741304397583
4888,99534680,-10.337939262390137,-12.118935585021973,-21.949726104736328,-30.19186019897461,2.0034940242767334,2.370730400085449
4890,99554673,-10.337413787841797,-12.130546569824219,-21.975099563598633,-30.203067779541016,1.9958598613739014,2.3759520053863525
4893,99574666,-10.320966720581055,-12.138258934020996,-21.999065399169922,-30.214242935180664,1.9869515895843506,2.3758246898651123
4894,99594659,-10.302326202392578,-12.140305519104004,-22.02030372619629,-30.225217819213867,1.9807374477386475,2.3708059787750244
4896,99614653,-10.285957336425781,-12.142038345336914,-22.036054611206055,-30.236173629760742,1.9787752628326416,2.3627538681030273
4898,99634646,-10.281730651855469,-12.142379760742188,-22.048992156982422,-30.247072219848633,1.9823498725891113,2.3549931049346924
4901,99654639,-10.293136596679688,-12.147138595581055,-22.058170318603516,-30.258390426635742,1.9904351234436035,2.350257396697998
4903,99674632,-10.318046569824219,-12.15638542175293,-22.065879821777344,-30.269058227539062,1.9997004270553589,2.35111403465271
4904,99694626,-10.349181175231934,-12.167946815490723,-22.07135772705078,-30.280061721801758,2.0074992179870605,2.357011556625366
4906,99714619,-10.379901885986328,-12.183911323547363,-22.084924697875977,-30.291109085083008,2.011059522628784,2.3661975860595703
4908,99734612,-10.399845123291016,-12.199886322021484,-22.10202407836914,-30.302135467529297,2.009202718734741,2.3756322860717773
4910,99754606,-10.404409408569336,-12.212459564208984,-22.12486457824707,-30.31313133239746,2.0027894973754883,2.382338523864746
4913,99774599,-10.394757270812988,-12.222297668457031,-22.150646209716797,-30.324108123779297,1.9941892623901367,2.3839993476867676
4914,99794592,-10.377519607543945,-12.226263999938965,-22.171110153198242,-30.334781646728516,1.986851453781128,2.3804173469543457
4916,99814585,-10.359134674072266,-12.226350784301758,-22.18914031982422,-30.34551239013672,1.9834041595458984,2.373133659362793
4918,99834579,-10.350250244140625,-12.22707748413086,-22.2014217376709,-30.35614013671875,1.9851081371307373,2.3650529384613037
4920,99854572,-10.35534954071045,-12.229960441589355,-22.21113395690918,-30.36687469482422,1.9917261600494385,2.35933256149292
4923,99874565,-10.377037048339844,-12.240884780883789,-22.217899322509766,-30.37774085998535,2.000866413116455,2.358433246612549
4925,99894559,-10.406906127929688,-12.249176025390625,-22.224924087524414,-30.388267517089844,2.0094852447509766,2.3625717163085938
4926,99914552,-10.437665939331055,-12.264372825622559,-22.235586166381836,-30.399160385131836,2.0143728256225586,2.3709614276885986
4928,99934545,-10.461400985717773,-12.27985954284668,-22.252281188964844,-30.40985870361328,2.014136552810669,2.380561351776123
4930,99954538,-10.47149658203125,-12.294008255004883,-22.27267837524414,-30.420610427856445,2.0090415477752686,2.38818359375
4932,99974532,-10.4664945602417,-12.303403854370117,-22.29535675048828,-30.431291580200195,2.0009231567382812,2.39136004447937
4935,99994525,-10.448375701904297,-12.30828857421875,-22.320579528808594,-30.44174575805664,1.993180274963379,2.3892931938171387
4936,100014518,-10.429434776306152,-12.309381484985352,-22.338699340820312,-30.452415466308594,1.9881926774978638,2.382847309112549
4938,100034512,-10.418258666992188,-12.309404373168945,-22.35259437561035,-30.462751388549805,1.9884817600250244,2.374786376953125
4940,100054505,-10.418231964111328,-12.312994956970215,-22.36150360107422,-30.473155975341797,1.993829369544983,2.368184804916382
4943,100074498,-10.432746887207031,-12.31601333618164,-22.36787986755371,-30.483686447143555,2.0024566650390625,2.3657100200653076
4945,100094491,-10.463568687438965,-12.327263832092285,-22.376632690429688,-30.49417495727539,2.0111660957336426,2.368643283843994
4946,100114485,-10.49365234375,-12.341373443603516,-22.38278579711914,-30.504596710205078,2.0172834396362305,2.376194477081299
4948,100134478,-10.520614624023438,-12.357649803161621,-22.398513793945312,-30.515216827392578,2.018458366394043,2.3855299949645996
4950,100154471,-10.534833908081055,-12.371618270874023,-22.417919158935547,-30.5257511138916,2.014397621154785,2.393761157989502
4952,100174464,-10.531829833984375,-12.382844924926758,-22.4398250579834,-30.53611183166504,2.006945848464966,2.3981480598449707
4955,100194458,-10.51768970489502,-12.389347076416016,-22.46324348449707,-30.546491622924805,1.998883605003357,2.3971951007843018
4956,100214451,-10.49839973449707,-12.390326499938965,-22.48358917236328,-30.5567569732666,1.9931106567382812,2.391839027404785
4958,100234444,-10.483757019042969,-12.390267372131348,-22.4990291595459,-30.56696891784668,1.9921447038650513,2.3839848041534424
4960,100254438,-10.480847358703613,-12.392253875732422,-22.50871467590332,-30.57715606689453,1.9963284730911255,2.3770251274108887
4962,100274431,-10.49360466003418,-12.397261619567871,-22.51436424255371,-30.58732032775879,2.004239082336426,2.3735365867614746
4965,100294424,-10.520353317260742,-12.40816879272461,-22.522642135620117,-30.597585678100586,2.0130395889282227,2.3749101161956787
4966,100314417,-10.550116539001465,-12.418580055236816,-22.530176162719727,-30.607688903808594,2.0199098587036133,2.3815181255340576
4968,100334411,-10.57829475402832,-12.43506908416748,-22.54256820678711,-30.618057250976562,2.022261619567871,2.3905704021453857
4970,100354404,-10.594856262207031,-12.449568748474121,-22.56121063232422,-30.62841796875,2.0193183422088623,2.399170160293579
4972,100374397,-10.595446586608887,-12.460326194763184,-22.583534240722656,-30.638675689697266,2.012453079223633,2.4044947624206543
4975,100394391,-10.584846496582031,-12.467217445373535,-22.605857849121094,-30.64834213256836,2.0046374797821045,2.4046647548675537
4976,100414384,-10.565340042114258,-12.471015930175781,-22.62604331970215,-30.658672332763672,1.9981153011322021,2.400258779525757
4978,100434377,-10.548667907714844,-12.46953010559082,-22.64192771911621,-30.668560028076172,1.996055245399475,2.392803192138672
4980,100454370,-10.543375015258789,-12.471196174621582,-22.653606414794922,-30.678537368774414,1.999094843864441,2.3855180740356445
4982,100474364,-10.552751541137695,-12.475117683410645,-22.66073989868164,-30.688488006591797,2.0063400268554688,2.381157159805298
4985,100494357,-10.57369613647461,-12.484718322753906,-22.666393280029297,-30.698352813720703,2.014996290206909,2.381819725036621
4986,100514350,-10.605055809020996,-12.49454116821289,-22.67241668701172,-30.708477020263672,2.0224061012268066,2.3871853351593018
4988,100534344,-10.634612083435059,-12.509437561035156,-22.68416976928711,-30.718521118164062,2.0256567001342773,2.395779609680176
4990,100554337,-10.65395736694336,-12.523778915405273,-22.701183319091797,-30.728500366210938,2.0237810611724854,2.4045066833496094
4992,100574330,-10.657779693603516,-12.535310745239258,-22.721946716308594,-30.73854637145996,2.0175981521606445,2.4106085300445557
